82.10,79.54,61.40,1.97,77.12
81.55,77.73,61.90,6.11,76.08
80.12,76.50,61.59,9.32,75.90
79.80,75.88,60.35,12.67,74.37
80.13,75.90,59.57,14.78,76.46
80.38,76.21,60.24,15.28,74.99
79.17,74.23,59.49,18.58,75.04
78.88,73.34,58.63,18.10,73.83
78.18,74.10,57.70,18.34,74.33
78.48,75.16,57.28,14.56,72.98
78.54,74.79,56.10,11.68,73.20
79.30,76.78,55.32,11.52,74.05
78.66,76.93,58.17,11.36,72.05
79.22,76.81,59.70,9.71,73.64
80.13,78.77,59.96,15.95,72.18
81.00,79.45,58.46,25.33,71.45
80.82,79.61,58.22,28.42,71.61
80.22,79.16,56.23,25.71,71.95
77.60,75.15,55.40,31.78,71.83
77.38,75.36,58.81,34.14,68.69
77.45,71.78,63.04,29.37,71.18
81.72,74.40,69.80,13.85,75.48
82.86,75.18,71.87,0.51,77.98
81.30,73.15,70.23,0.00,75.99
80.97,75.13,70.21,0.02,75.42
81.74,74.67,67.38,0.29,78.02
80.67,74.79,61.79,2.22,76.17
80.88,76.84,60.88,5.53,76.24
80.60,77.64,58.91,10.44,74.91
79.02,75.95,56.94,10.34,76.38
79.99,76.04,56.97,11.89,76.22
79.92,74.87,55.72,12.07,75.88
78.99,74.25,55.65,17.37,76.58
80.04,75.94,55.50,14.62,75.92
78.68,74.49,55.23,17.54,74.96
79.37,74.65,55.76,15.66,76.26
79.69,75.73,54.62,17.00,75.41
78.69,75.49,54.41,22.80,75.26
79.30,74.11,53.12,16.97,76.09
79.95,75.96,53.32,17.77,75.52
78.90,74.07,56.80,19.64,75.73
77.86,72.61,61.01,19.80,74.56
78.77,72.91,63.48,15.49,75.93
79.64,74.95,61.64,18.50,76.07
79.31,74.82,58.29,19.87,75.46
78.17,73.14,57.49,16.39,75.38
78.84,73.75,58.09,14.00,74.38
78.77,74.02,56.93,13.14,73.55
78.07,75.05,55.47,8.38,73.57
77.81,74.56,56.30,3.20,73.13
77.31,71.70,59.87,0.36,74.14
81.34,74.73,66.44,0.00,77.23
82.45,72.76,69.84,0.00,77.61
82.05,72.67,69.37,0.00,77.93
82.12,72.02,69.46,0.00,78.48
81.02,72.57,64.62,0.01,78.37
81.67,73.79,61.41,0.62,79.44
80.76,74.09,58.91,3.82,78.33
80.54,73.08,57.93,4.99,77.66
79.14,71.28,57.54,4.90,77.31
80.71,74.63,57.16,6.34,78.31
79.58,73.76,54.00,10.68,76.82
80.04,72.95,53.50,10.90,77.81
81.43,72.81,53.59,10.66,78.28
81.68,74.86,52.58,8.29,78.56
79.81,74.12,52.19,5.34,76.76
79.30,73.61,51.18,5.81,75.72
81.28,75.87,51.97,6.93,76.26
79.84,75.79,50.07,7.96,74.38
80.68,74.89,50.38,6.14,76.02
80.79,76.21,51.79,5.40,75.37
79.87,76.27,53.41,12.48,72.74
79.81,76.38,58.53,9.93,73.16
79.37,75.59,59.27,5.88,72.67
80.42,76.25,58.53,6.87,77.05
79.25,72.94,57.80,11.48,76.54
79.21,75.27,56.70,13.08,74.70
79.14,75.75,51.18,13.14,74.24
78.22,75.09,53.06,12.63,72.59
77.98,72.45,50.00,8.64,73.12
77.60,72.13,50.93,4.23,74.45
79.89,73.51,52.83,0.44,77.46
82.67,72.53,59.94,0.12,80.96
83.18,71.47,64.40,0.05,80.93
81.65,69.99,67.10,0.01,79.74
80.48,71.77,67.01,0.59,78.21
79.72,71.94,61.51,4.66,77.43
80.64,70.80,60.85,11.70,77.73
80.57,71.73,57.81,14.68,79.01
81.33,73.45,60.22,14.41,78.93
81.33,74.88,58.46,14.44,77.92
80.34,76.20,56.73,14.24,76.91
80.24,74.59,60.27,10.51,77.98
80.17,71.90,59.16,15.52,77.46
79.43,72.14,58.84,17.59,76.62
78.98,69.79,56.90,12.90,77.33
78.10,66.76,54.94,13.70,75.52
76.53,66.48,52.32,13.01,74.97
76.66,67.86,49.93,10.82,75.16
76.62,68.03,51.77,7.94,74.99
77.88,69.86,54.45,10.02,76.03
79.99,71.88,56.52,15.78,77.58
78.55,73.32,56.77,13.53,75.92
77.45,72.75,54.66,18.77,74.88
78.21,74.00,52.94,11.99,74.20
76.55,73.37,50.36,17.40,72.50
76.30,67.74,48.39,10.79,74.18
75.52,63.96,46.64,11.60,73.62
76.26,64.49,47.30,12.09,75.01
74.96,66.04,51.76,12.23,72.20
76.14,66.56,62.17,15.83,71.44
77.53,68.67,68.82,5.77,71.11
82.89,74.41,74.25,3.43,74.69
82.96,77.53,72.03,6.14,76.89
81.62,74.45,69.95,8.44,77.36
82.14,75.58,69.81,8.07,78.28
81.00,76.00,66.50,4.15,77.59
82.39,76.64,64.01,0.33,78.23
80.52,75.08,62.47,1.04,77.73
80.26,75.56,61.86,1.83,77.14
81.05,75.92,58.88,3.36,77.55
80.76,78.01,56.22,3.23,76.97
81.71,76.39,57.22,8.15,78.12
80.26,72.56,53.82,11.30,78.23
78.95,69.61,54.35,15.02,77.47
78.40,69.88,51.79,8.74,75.74
78.34,69.14,53.67,11.89,76.71
77.08,68.89,50.87,11.07,75.37
76.78,69.60,50.97,9.71,74.83
78.02,71.23,51.12,7.41,75.61
79.81,75.36,51.44,5.89,75.51
80.76,78.96,54.31,12.72,74.92
80.88,80.02,53.65,11.69,74.05
80.60,78.42,53.10,10.89,75.10
80.76,79.17,50.03,15.20,74.07
81.42,80.06,50.31,16.29,73.81
81.23,79.95,48.31,18.19,74.53
80.22,77.82,45.76,19.13,74.33
78.52,75.12,47.63,18.26,73.87
78.74,77.29,51.28,16.05,73.15
79.20,77.32,62.26,11.67,71.25
81.70,75.70,68.08,5.45,77.09
82.44,76.68,71.90,2.31,78.57
83.30,77.21,68.81,2.05,79.00
81.87,77.81,67.24,1.51,78.73
80.82,76.96,65.30,0.76,77.40
81.67,78.99,64.72,2.14,78.33
80.55,78.03,61.79,1.66,78.47
80.36,75.77,61.22,7.04,78.16
80.11,74.84,58.58,10.03,78.44
80.35,76.09,56.89,10.50,77.91
82.35,79.09,58.34,9.90,79.46
80.90,76.58,56.90,8.95,77.54
79.55,74.80,56.59,9.55,78.13
80.19,76.15,55.97,15.76,77.29
79.55,75.88,54.32,20.13,76.55
80.10,76.13,55.95,12.77,76.70
80.95,77.65,52.34,3.86,76.47
78.91,73.84,55.33,5.95,76.86
77.39,71.16,56.73,7.61,75.27
79.03,73.79,59.73,9.31,74.83
80.20,75.82,60.49,7.48,76.56
78.76,72.87,61.53,7.21,76.11
79.39,71.91,61.79,8.97,76.80
80.02,73.14,61.62,17.78,77.96
80.76,74.87,59.74,20.72,77.30
78.87,74.83,57.45,21.96,75.35
77.85,72.83,57.52,20.19,74.84
75.72,71.22,57.53,13.31,72.44
76.57,73.36,61.52,11.82,72.88
78.36,74.06,67.98,2.58,73.13
80.72,75.23,71.91,0.10,73.50
83.36,78.25,72.57,0.03,76.59
82.96,77.30,70.94,0.00,78.19
81.77,76.01,66.91,0.00,78.92
81.67,76.90,64.45,2.86,78.90
82.00,77.21,64.13,6.26,78.70
80.64,77.56,62.85,2.12,77.82
81.77,76.35,61.26,2.35,78.94
81.58,78.88,59.28,8.04,77.54
81.68,78.77,60.46,4.24,77.86
81.35,78.66,60.14,9.96,77.52
81.39,78.43,61.70,13.86,77.89
80.73,78.23,59.81,19.73,77.44
80.80,78.78,59.79,15.66,77.62
80.17,78.05,59.02,8.54,77.35
79.21,76.20,58.45,8.70,75.95
79.44,73.99,61.15,10.39,77.11
80.15,78.17,59.25,12.62,75.77
80.23,79.25,58.46,12.55,73.87
77.12,73.90,57.98,13.17,71.29
76.16,73.04,58.32,12.67,71.37
77.11,71.85,56.81,12.22,74.82
76.28,70.37,54.24,11.58,74.96
77.13,71.65,50.77,14.41,74.61
77.21,73.12,47.65,13.20,74.74
78.00,71.70,50.39,19.23,76.02
78.45,73.01,45.59,15.99,76.37
77.29,73.17,51.42,18.14,74.45
75.54,69.80,57.26,13.64,71.14
79.89,69.80,68.95,4.52,74.14
80.19,66.70,72.13,0.49,74.30
81.12,66.18,71.33,0.05,76.57
81.74,70.73,72.02,0.00,77.87
81.44,72.67,65.57,0.07,77.80
80.32,70.41,64.02,1.63,78.46
80.77,72.87,60.03,4.19,78.36
80.14,73.23,57.91,7.17,78.83
80.56,75.27,56.42,11.04,78.69
80.13,76.23,55.97,10.25,78.05
81.26,74.12,54.78,13.70,78.69
79.41,72.69,54.74,11.37,77.21
79.69,74.51,53.12,9.72,77.35
80.73,75.08,50.43,6.44,77.58
80.29,74.60,49.50,4.84,77.48
79.61,73.70,50.66,7.45,77.96
78.71,70.31,49.76,11.33,76.49
79.27,73.32,47.81,12.72,75.84
79.12,72.13,46.30,9.58,76.44
77.60,71.93,48.76,7.70,74.99
77.64,70.55,55.26,8.36,75.94
78.15,71.71,57.70,10.16,74.81
78.66,72.52,56.75,8.93,76.18
77.05,72.92,54.57,10.49,74.08
77.08,72.80,50.55,11.70,74.83
77.05,73.54,46.38,14.03,73.94
77.28,73.45,43.83,18.10,73.25
78.26,73.69,43.89,18.52,72.91
77.37,72.83,49.36,15.15,72.57
76.66,69.41,59.47,7.31,71.73
79.27,66.21,69.21,0.16,73.83
81.25,66.93,72.95,1.43,74.89
81.44,68.16,70.36,7.51,76.86
80.59,68.67,68.19,11.63,78.58
81.15,70.11,62.83,16.17,79.27
79.90,71.46,60.58,16.73,78.53
81.26,75.65,56.99,15.73,77.53
78.93,69.07,53.61,8.73,78.28
78.18,68.81,51.89,12.94,77.34
78.73,69.42,50.72,11.48,77.57
79.68,70.18,51.03,12.33,78.14
79.57,73.35,48.68,11.38,77.40
80.05,72.74,49.29,13.80,77.85
77.61,67.09,48.20,11.97,76.71
76.92,64.04,45.32,10.71,75.80
77.16,64.74,44.88,7.64,76.35
78.05,63.80,43.56,4.94,77.27
76.97,64.69,43.20,7.48,76.36
77.46,63.87,49.65,7.11,76.97
77.97,71.08,50.15,5.17,76.06
82.00,78.60,55.71,6.43,75.45
81.88,80.10,56.85,12.82,75.64
80.60,78.69,56.01,16.67,74.12
80.84,80.09,53.93,20.67,74.75
80.07,78.88,51.77,18.33,74.50
80.06,78.16,48.62,15.18,74.00
78.83,75.40,45.07,14.35,73.64
79.36,77.68,43.56,18.06,73.43
78.07,76.50,50.65,17.24,72.40
79.86,77.98,58.79,8.10,72.71
82.31,76.64,69.53,0.88,74.96
82.24,75.97,71.80,0.00,75.99
83.57,79.86,71.43,0.34,75.30
82.91,79.84,69.01,8.08,76.19
83.09,81.48,62.36,15.98,76.99
81.49,78.90,62.10,17.21,77.49
81.83,78.48,60.39,21.77,77.96
81.67,79.43,57.91,24.70,78.28
82.52,78.23,55.67,24.19,78.83
80.68,77.25,54.23,20.65,78.17
80.64,77.17,54.33,19.24,76.87
80.48,75.70,53.40,15.08,77.50
80.55,76.77,51.38,13.50,76.05
79.55,74.44,48.15,15.20,77.34
78.51,71.58,45.10,16.64,76.77
77.32,71.26,45.73,17.84,76.31
78.74,70.32,45.45,14.91,75.86
78.23,71.55,46.29,12.32,76.53
78.37,71.99,48.94,8.44,75.64
78.17,71.85,50.55,10.39,75.62
81.85,79.29,54.19,13.47,74.27
82.75,81.21,55.92,19.07,74.62
79.75,76.64,54.73,20.29,74.52
78.59,75.89,52.72,15.95,74.48
80.89,78.34,51.27,20.26,74.98
81.45,80.39,48.81,22.44,74.69
81.54,80.45,47.61,19.20,74.15
79.06,76.26,49.14,17.45,72.80
79.14,76.15,53.42,10.07,71.77
78.61,74.66,61.18,1.95,73.58
81.86,74.89,68.27,0.21,77.28
83.40,76.58,70.19,0.58,78.38
81.95,74.33,69.15,2.85,78.50
81.74,75.41,66.62,4.29,79.24
81.86,76.35,61.51,2.97,79.10
82.07,78.09,58.74,1.32,78.74
79.99,74.51,56.21,3.54,77.70
81.71,77.69,51.65,1.94,78.13
80.53,76.78,49.72,4.93,77.76
79.89,76.14,49.84,8.41,77.77
80.21,74.64,48.04,9.34,77.53
78.67,75.18,46.28,9.48,77.20
79.83,71.35,47.22,9.86,77.32
78.79,67.50,45.89,15.07,77.20
77.80,67.85,46.79,14.08,76.90
77.81,66.70,45.61,15.85,76.64
78.67,70.85,46.85,15.42,76.61
80.75,77.61,47.49,18.08,75.82
80.60,78.60,49.48,20.43,75.01
81.82,78.87,53.90,25.37,74.37
82.51,79.33,56.82,27.72,75.94
80.79,76.70,58.34,44.93,76.54
82.37,80.19,60.76,55.18,75.34
81.46,78.19,59.21,56.59,73.75
81.11,78.22,55.18,55.36,74.22
81.52,77.73,54.29,58.51,72.57
80.21,76.56,52.29,60.14,74.15
80.52,77.66,51.07,59.21,74.26
78.93,77.16,52.19,58.61,70.41
80.30,76.93,59.47,54.92,71.48
81.40,74.42,67.55,44.75,76.93
82.91,74.42,70.37,32.21,77.59
80.87,74.92,68.84,22.55,77.42
81.08,75.78,66.45,19.25,77.46
82.11,75.10,65.83,36.14,78.79
81.87,77.08,63.16,39.18,78.74
81.98,78.42,60.77,48.01,79.06
81.99,76.42,58.51,55.79,80.14
80.50,76.19,56.79,58.68,79.00
80.04,74.26,55.11,58.31,78.77
81.24,77.49,54.54,58.79,78.17
81.69,76.95,54.65,61.02,78.51
80.97,75.69,53.46,61.54,78.19
81.32,77.72,51.82,59.03,77.48
81.70,79.20,52.83,52.30,77.04
80.83,78.16,51.24,54.36,77.23
81.23,78.06,49.50,58.15,77.04
80.10,77.07,49.47,60.96,76.80
81.16,78.95,50.26,60.81,76.44
80.38,77.47,50.32,61.87,76.15
80.96,79.06,51.51,62.49,75.54
80.49,79.38,51.57,62.08,74.39
81.21,79.48,50.18,61.47,74.52
79.83,76.41,49.84,60.79,74.64
78.94,75.56,49.48,60.89,74.62
79.98,77.57,49.28,58.69,74.38
80.61,78.65,48.31,58.68,73.80
79.59,78.51,52.14,58.43,72.48
79.51,78.99,57.33,58.12,70.35
80.86,76.23,64.14,54.73,74.78
83.02,77.75,67.96,53.87,78.71
82.91,79.94,68.38,52.23,78.81
82.94,76.57,67.07,51.45,79.43
81.97,78.01,64.57,52.52,78.18
82.33,79.40,62.67,54.30,77.73
80.22,75.89,59.11,56.57,76.90
79.91,74.21,57.89,58.93,77.88
79.26,74.35,55.19,58.23,77.75
79.77,74.98,53.54,55.75,78.20
80.44,76.96,50.33,58.93,76.88
81.65,77.87,51.28,61.10,76.49
80.90,77.31,51.40,62.18,77.14
81.21,77.72,50.49,61.80,77.50
81.17,79.67,49.21,59.76,76.72
82.55,80.95,47.67,58.62,76.51
81.23,79.66,45.64,60.16,75.75
80.62,79.42,46.21,57.70,77.23
81.98,80.03,45.70,57.05,76.20
80.37,77.47,49.21,58.36,75.52
81.86,79.80,55.88,60.33,75.48
80.44,77.66,61.33,59.56,74.91
80.03,79.10,62.29,60.66,73.95
81.17,79.56,60.44,62.04,73.55
79.33,77.67,59.09,61.38,73.78
81.29,80.30,58.02,60.71,71.90
81.26,80.44,55.26,59.94,72.61
80.16,79.72,52.34,59.15,72.48
79.52,78.66,51.12,58.14,70.82
79.93,78.29,53.06,54.28,70.22
80.41,77.30,61.61,49.97,72.28
83.28,77.68,71.13,41.48,77.69
82.64,78.88,69.62,41.33,77.66
81.71,77.38,68.67,38.67,77.54
81.61,75.13,66.16,41.14,78.35
81.13,77.26,65.46,48.04,78.29
81.46,78.09,62.13,54.71,76.71
82.10,79.47,61.63,55.56,77.09
81.07,78.38,55.32,55.11,76.41
80.60,77.62,54.68,61.44,77.38
79.75,75.66,53.22,61.90,76.32
81.29,79.64,55.98,61.54,76.77
80.51,78.71,54.81,61.56,76.29
80.31,77.46,53.96,60.12,76.36
79.55,75.54,53.16,57.00,75.95
81.51,78.11,52.60,53.69,77.23
81.82,79.06,52.19,56.34,77.11
80.39,77.91,51.08,59.48,76.44
81.27,78.33,56.65,60.64,76.63
80.58,79.28,58.71,60.57,75.34
79.49,75.25,59.92,61.24,76.28
79.90,77.76,60.51,62.29,76.02
79.93,77.06,60.02,62.73,75.91
79.10,76.20,57.72,62.26,75.12
80.29,79.05,55.62,60.52,75.10
79.69,77.23,55.75,58.10,75.73
80.69,79.23,54.64,55.60,75.60
79.99,75.64,53.05,56.46,76.48
78.94,75.68,51.88,55.26,75.71
76.92,74.52,54.98,52.33,71.91
81.15,76.13,63.36,51.20,77.03
82.10,73.98,69.58,51.87,78.75
81.07,73.99,70.58,47.63,76.99
79.51,65.68,69.07,45.67,76.93
81.04,63.91,69.88,36.45,78.53
80.77,65.46,69.22,27.82,78.93
80.75,63.64,68.93,31.90,79.24
80.61,63.46,70.52,34.10,77.79
81.04,63.06,69.62,28.27,78.61
79.67,62.05,68.12,24.57,77.68
80.49,61.98,67.81,25.17,78.46
80.33,59.91,66.64,20.72,78.44
79.43,60.84,64.66,22.35,78.13
80.07,60.69,65.40,23.48,78.26
80.02,60.02,64.58,26.34,77.51
79.26,59.10,60.56,31.78,76.57
78.74,58.38,59.82,45.60,75.72
78.90,59.91,60.99,54.71,76.97
77.55,59.85,57.07,57.32,75.70
76.95,57.92,57.86,57.47,75.41
78.16,58.00,59.04,56.90,74.57
75.39,55.89,59.46,52.52,73.91
75.44,51.95,58.12,46.59,74.66
75.99,51.88,56.41,41.93,75.87
77.67,53.37,57.38,43.37,77.43
78.09,59.95,55.85,39.97,76.77
77.98,66.36,50.60,41.97,76.42
83.47,82.48,51.50,42.58,74.32
81.89,80.88,50.41,43.37,70.95
78.39,77.29,55.18,41.08,67.15
81.42,78.50,64.95,37.18,74.63
82.47,76.37,70.46,24.63,77.47
83.11,75.76,70.20,6.92,77.63
82.75,74.97,68.60,8.30,79.20
81.68,77.35,65.32,13.57,77.48
82.12,78.25,60.75,18.26,78.26
82.58,79.97,60.71,23.12,78.35
82.23,78.38,58.27,24.28,77.20
81.71,79.12,57.08,25.87,77.94
81.94,79.45,57.19,24.08,76.23
81.87,78.22,57.94,26.47,76.54
81.48,78.38,58.84,19.39,76.05
81.26,78.59,58.07,18.95,75.08
82.23,80.47,58.48,19.48,74.47
82.35,79.75,57.48,16.86,75.96
80.85,77.10,55.32,21.94,76.00
82.04,80.50,50.76,23.06,74.53
82.24,80.11,49.81,23.38,75.17
81.53,80.21,51.33,21.76,74.86
82.97,81.88,54.51,17.45,74.78
81.11,78.33,56.87,15.76,75.23
78.90,75.20,56.88,17.15,73.79
79.38,75.56,54.15,17.89,74.76
78.73,74.72,51.32,17.85,74.91
79.09,74.59,49.00,21.44,74.84
78.88,75.25,45.58,20.73,75.20
79.15,76.05,42.87,21.66,74.65
80.30,76.60,45.53,21.66,75.71
80.27,75.15,51.30,13.73,75.55
79.36,73.98,59.37,6.08,73.85
83.49,75.83,66.42,3.36,78.39
83.33,76.44,69.10,2.42,77.97
83.14,75.59,67.77,5.06,78.59
82.04,76.97,64.35,10.18,78.83
82.68,79.75,59.17,14.59,78.52
81.60,78.27,55.83,16.10,76.70
82.70,76.94,55.07,17.04,77.64
81.57,77.62,52.86,16.04,76.87
81.98,77.36,50.11,15.37,77.79
82.03,79.04,48.71,19.26,76.80
80.92,78.01,49.55,20.50,77.25
80.86,76.94,50.19,17.51,75.63
81.42,77.90,48.58,21.44,76.02
81.35,78.17,48.38,18.41,76.50
81.65,78.54,45.15,18.80,76.40
81.19,78.59,43.62,19.75,74.94
81.48,77.38,41.57,19.66,75.65
80.51,77.65,41.00,17.99,75.27
80.93,78.23,43.33,16.75,76.48
81.07,77.79,49.49,18.47,74.99
81.07,78.43,51.93,19.37,74.77
81.32,78.20,51.95,21.47,74.91
80.08,77.20,50.64,21.64,75.03
81.09,78.40,47.86,20.72,74.56
79.91,76.61,45.74,25.64,74.70
78.88,75.93,41.76,26.13,73.52
79.63,77.40,38.54,22.92,72.90
78.98,76.72,39.47,22.41,72.83
79.53,76.66,50.63,16.87,73.26
78.59,73.88,58.33,14.01,72.71
82.33,71.66,67.12,4.28,77.73
83.27,72.87,69.36,2.04,79.59
83.48,73.11,66.36,4.26,80.66
82.73,73.28,62.00,6.19,80.80
82.43,73.04,59.53,8.72,79.74
81.40,73.06,55.67,12.53,79.27
81.46,73.14,53.42,14.23,79.37
81.83,73.52,50.53,16.64,78.94
80.39,73.13,48.22,16.22,78.59
80.97,73.04,47.02,13.16,78.94
81.23,75.61,46.53,14.92,77.71
80.38,74.34,48.09,15.19,77.49
81.97,77.20,48.36,18.88,77.35
81.13,74.17,46.16,20.22,78.24
81.45,75.76,42.26,16.56,78.40
81.32,75.13,42.50,15.67,78.22
80.93,74.96,45.39,17.28,77.21
81.76,76.10,41.70,17.45,76.86
81.76,76.25,42.33,12.05,77.76
80.89,73.86,51.70,17.53,78.00
81.87,72.56,57.79,16.06,79.04
79.53,73.85,60.23,14.90,77.01
79.45,74.48,57.96,17.35,76.85
79.74,75.96,55.90,18.55,76.69
78.92,72.90,53.95,17.22,76.18
79.03,73.43,50.50,15.64,75.27
79.79,75.75,47.15,11.50,75.69
78.98,75.14,49.62,19.68,74.63
79.12,76.45,56.78,23.08,71.75
80.85,75.22,65.18,23.19,74.04
82.35,70.42,69.53,14.98,78.20
81.88,69.66,71.32,6.31,78.28
81.68,68.14,68.38,8.25,80.16
81.93,69.06,64.33,8.71,80.65
81.19,69.60,58.81,12.00,79.72
81.12,69.58,55.40,14.27,78.97
80.13,70.12,53.48,13.20,78.22
80.05,71.64,51.70,12.14,77.55
80.62,72.09,50.40,16.43,77.94
80.98,72.09,49.57,17.75,78.10
80.12,73.49,47.23,17.08,76.29
79.91,71.21,48.55,18.20,77.43
79.97,75.17,47.02,21.98,76.05
79.87,73.66,47.87,22.00,77.20
79.84,73.35,48.60,22.03,76.40
80.05,74.30,44.82,20.80,76.09
79.71,74.50,40.16,23.68,75.05
79.30,74.31,38.55,17.28,74.71
79.48,72.97,42.62,20.22,75.01
79.24,74.98,49.89,23.32,73.39
77.48,73.42,51.65,21.49,72.43
77.11,70.48,50.98,18.99,73.79
78.52,71.98,50.40,20.01,75.35
76.79,71.56,48.20,25.30,74.46
77.69,72.11,43.75,25.05,74.96
77.88,73.51,41.75,29.74,74.92
78.27,73.20,42.00,26.87,75.25
78.04,73.05,51.63,24.16,74.50
79.56,71.90,59.73,15.86,76.58
81.85,72.18,67.93,7.94,77.37
81.51,65.47,69.79,5.19,77.29
83.38,64.57,70.82,3.71,79.88
82.16,64.09,64.98,4.70,80.96
82.38,65.62,63.82,8.81,80.90
81.41,67.53,63.06,11.31,79.54
81.47,69.78,59.78,18.43,79.83
80.84,68.94,57.91,20.03,79.25
81.64,68.50,59.12,17.13,80.22
80.87,71.02,57.71,22.78,79.58
80.65,71.47,57.19,23.49,78.75
80.21,68.52,57.28,24.41,78.87
79.78,68.36,58.62,21.12,77.88
81.23,70.68,56.29,23.37,79.37
80.07,69.71,55.27,24.04,78.12
80.13,68.25,53.30,26.69,78.19
78.34,67.52,53.99,30.33,76.74
78.97,69.75,57.33,31.32,77.70
79.05,70.40,60.40,27.05,75.85
79.26,69.92,63.32,29.64,76.60
80.52,71.68,62.69,35.00,77.76
80.81,72.67,60.87,38.98,78.24
80.07,71.54,58.89,42.60,77.72
79.94,72.69,55.35,48.33,76.50
78.68,72.23,56.63,54.75,75.75
78.62,71.78,55.12,57.42,74.30
78.35,72.82,56.39,57.35,73.58
78.84,73.89,57.14,53.76,73.26
78.73,72.88,62.73,45.70,72.73
80.63,73.26,64.87,31.32,75.90
84.38,76.98,71.37,24.03,78.41
82.25,73.02,67.73,21.46,78.05
83.55,70.48,65.94,16.72,81.35
81.90,72.66,61.74,11.69,79.76
81.48,71.60,64.22,13.38,79.15
81.94,72.77,66.81,18.28,78.87
80.41,71.73,64.12,22.99,76.83
80.34,70.71,64.49,24.26,77.92
80.20,71.76,64.24,23.50,77.86
80.92,72.52,64.61,19.83,78.62
79.59,73.77,65.36,16.58,76.30
81.19,75.47,64.02,17.56,77.81
80.08,75.04,63.17,22.26,75.94
80.80,75.09,62.31,24.66,76.47
81.10,75.25,62.61,24.04,77.53
78.91,72.75,59.91,23.65,75.65
78.75,73.04,57.68,24.96,75.94
79.30,70.94,58.14,24.04,76.43
80.85,73.73,61.12,23.00,76.89
80.44,74.35,63.30,25.27,76.59
79.92,75.10,63.44,27.05,74.84
80.52,75.37,64.55,30.95,75.37
80.66,76.47,58.93,29.94,74.82
79.84,75.84,56.85,29.12,75.37
79.73,77.21,53.45,30.22,73.33
79.57,77.09,55.98,32.57,72.68
80.97,78.90,60.93,30.08,72.40
79.82,74.91,64.79,22.42,71.67
81.05,74.06,70.05,15.34,74.32
82.89,75.99,69.78,5.82,76.48
81.45,74.53,69.77,0.80,76.24
82.11,75.10,69.12,0.81,78.57
82.07,77.07,63.43,4.47,78.37
81.56,76.98,61.95,6.75,77.86
81.44,75.99,64.02,4.45,77.06
81.40,76.38,61.92,8.22,77.76
80.92,75.71,60.25,12.05,78.76
80.76,75.36,58.87,19.17,78.17
81.68,75.39,57.60,21.37,78.74
79.93,76.20,58.69,19.06,77.89
80.29,76.89,59.16,16.60,77.57
79.49,76.09,60.02,22.26,77.28
79.66,76.23,57.70,16.37,76.51
78.95,72.72,57.56,15.11,75.74
78.55,72.89,58.11,16.55,75.58
78.42,75.13,56.21,19.74,74.75
79.26,75.69,57.32,18.77,75.43
78.31,73.47,57.56,17.21,76.29
79.45,75.34,59.35,16.45,75.97
81.33,77.64,59.07,19.37,76.31
80.42,76.55,59.92,23.74,75.10
81.57,79.36,60.19,30.94,73.97
82.00,79.41,59.91,32.98,72.83
79.44,76.18,60.15,32.66,73.97
78.18,74.85,59.82,26.61,73.33
77.38,75.10,59.87,25.06,72.67
78.31,73.29,61.68,21.17,73.08
79.24,74.15,65.59,16.72,74.78
80.12,70.44,71.60,9.81,73.65
80.76,75.10,73.74,4.46,71.95
81.79,73.58,73.65,1.25,75.36
81.99,72.58,68.07,1.68,78.46
82.43,74.59,66.27,9.81,79.48
81.74,75.85,66.74,12.12,78.05
81.47,74.08,66.06,9.31,77.99
81.45,77.18,63.94,13.04,77.74
82.06,78.08,64.69,7.59,78.86
81.71,78.14,63.80,13.92,78.28
80.39,77.82,64.00,15.27,78.12
80.22,76.44,65.29,14.01,77.61
80.72,75.67,63.23,15.29,77.98
80.38,76.51,61.83,18.77,76.93
80.49,77.40,60.56,14.22,76.39
80.89,78.23,61.78,14.73,76.13
80.23,77.57,61.01,17.84,76.35
80.00,76.64,61.41,24.47,76.18
80.31,76.38,60.09,31.27,76.51
79.85,76.92,60.83,27.99,74.66
80.13,78.00,61.70,28.80,74.67
80.88,78.33,61.09,27.72,74.22
78.38,73.68,57.12,24.20,75.30
80.00,76.13,54.14,25.74,74.88
80.01,76.10,52.89,22.51,75.58
77.94,71.85,49.97,23.36,76.29
78.76,72.49,52.35,25.61,75.61
78.72,76.13,49.95,23.37,74.36
78.89,76.61,55.45,22.34,74.08
79.73,75.34,61.68,14.90,73.53
81.65,71.41,70.54,2.70,76.97
82.84,71.50,69.46,0.06,78.93
82.80,72.31,71.08,0.08,78.52
82.25,77.50,66.08,0.72,79.18
81.25,75.17,63.70,2.86,79.84
81.43,75.55,60.84,5.31,79.33
80.98,73.56,59.69,8.43,79.11
80.24,71.65,58.22,8.44,78.36
80.32,73.17,57.43,9.19,79.27
80.80,76.01,57.75,8.63,77.38
82.19,77.38,58.14,12.88,79.40
80.85,75.90,57.10,12.78,78.46
80.43,74.93,57.13,15.02,78.57
79.50,72.21,57.28,15.87,77.72
79.60,72.61,57.12,20.21,77.57
80.23,75.62,56.96,21.62,77.36
81.38,77.92,56.19,21.68,77.24
80.39,77.16,54.87,22.87,76.55
80.74,79.40,55.37,21.29,75.86
80.05,76.30,58.00,21.70,75.89
79.05,73.72,59.24,18.20,74.98
78.77,72.02,59.27,17.80,75.99
78.60,75.33,57.91,19.22,74.00
78.75,73.30,57.02,20.01,75.61
